paramset,t,x,y,a,K,rrange,r,c,Tmax,x.init,y.init,coreid,algae_conc2,meanx,meanx0,meany,init.chl,gpp,wt,wtc,gd,gdc,gppc
1,3,0.3049837441869068,0.737085397820905,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,0.9208667026550822,0.025794197258041583,12.89709862902079,3.0338849371049314e-5,0.015169424685524657,0.6215850242921805
1,3,0.3049837441869068,0.737085397820905,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,0.9208667026550822,0.025794197258041583,12.89709862902079,3.0338849371049314e-5,0.015169424685524657,0.6215850242921805
1,3,0.3049837441869068,0.737085397820905,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,0.9208667026550822,0.025794197258041583,12.89709862902079,3.0338849371049314e-5,0.015169424685524657,0.6215850242921805
1,3,0.3049837441869068,0.737085397820905,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,0.9208667026550822,0.025794197258041583,12.89709862902079,3.0338849371049314e-5,0.015169424685524657,0.6215850242921805
1,3,0.3049837441869068,0.737085397820905,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,0.9208667026550822,0.025794197258041583,12.89709862902079,3.0338849371049314e-5,0.015169424685524657,0.6215850242921805
1,4,0.34997916945603025,0.738717072733919,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.0567257105264916,0.025851297486443485,12.925648743221743,3.70291941287626e-5,0.0185145970643813,0.7132898546053819
1,4,0.34997916945603025,0.738717072733919,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.0567257105264916,0.025851297486443485,12.925648743221743,3.70291941287626e-5,0.0185145970643813,0.7132898546053819
1,4,0.34997916945603025,0.738717072733919,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.0567257105264916,0.025851297486443485,12.925648743221743,3.70291941287626e-5,0.0185145970643813,0.7132898546053819
1,4,0.34997916945603025,0.738717072733919,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.0567257105264916,0.025851297486443485,12.925648743221743,3.70291941287626e-5,0.0185145970643813,0.7132898546053819
1,4,0.34997916945603025,0.738717072733919,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.0567257105264916,0.025851297486443485,12.925648743221743,3.70291941287626e-5,0.0185145970643813,0.7132898546053819
1,5,0.3977739807893673,0.7405936198337688,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.2010371735321363,0.02591696698172942,12.95848349086471,4.2757254360197006e-5,0.021378627180098503,0.8107000921341919
1,5,0.3977739807893673,0.7405936198337688,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.2010371735321363,0.02591696698172942,12.95848349086471,4.2757254360197006e-5,0.021378627180098503,0.8107000921341919
1,5,0.3977739807893673,0.7405936198337688,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.2010371735321363,0.02591696698172942,12.95848349086471,4.2757254360197006e-5,0.021378627180098503,0.8107000921341919
1,5,0.3977739807893673,0.7405936198337688,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.2010371735321363,0.02591696698172942,12.95848349086471,4.2757254360197006e-5,0.021378627180098503,0.8107000921341919
1,5,0.3977739807893673,0.7405936198337688,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.2010371735321363,0.02591696698172942,12.95848349086471,4.2757254360197006e-5,0.021378627180098503,0.8107000921341919
1,6,0.4480668747644912,0.7427318550344096,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.3528913373182279,0.025991794214384516,12.995897107192258,4.810225074268019e-5,0.024051125371340094,0.9132016526898038
1,6,0.4480668747644912,0.7427318550344096,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.3528913373182279,0.025991794214384516,12.995897107192258,4.810225074268019e-5,0.024051125371340094,0.9132016526898038
1,6,0.4480668747644912,0.7427318550344096,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.3528913373182279,0.025991794214384516,12.995897107192258,4.810225074268019e-5,0.024051125371340094,0.9132016526898038
1,6,0.4480668747644912,0.7427318550344096,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.3528913373182279,0.025991794214384516,12.995897107192258,4.810225074268019e-5,0.024051125371340094,0.9132016526898038
1,6,0.4480668747644912,0.7427318550344096,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.3528913373182279,0.025991794214384516,12.995897107192258,4.810225074268019e-5,0.024051125371340094,0.9132016526898038
1,7,0.5005245657785842,0.7451473938784013,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.511281880662868,0.02607632564806993,13.038162824034965,5.330641973449913e-5,0.026653209867249564,1.020115269447436
1,7,0.5005245657785842,0.7451473938784013,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.511281880662868,0.02607632564806993,13.038162824034965,5.330641973449913e-5,0.026653209867249564,1.020115269447436
1,7,0.5005245657785842,0.7451473938784013,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.511281880662868,0.02607632564806993,13.038162824034965,5.330641973449913e-5,0.026653209867249564,1.020115269447436
1,7,0.5005245657785842,0.7451473938784013,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.511281880662868,0.02607632564806993,13.038162824034965,5.330641973449913e-5,0.026653209867249564,1.020115269447436
1,7,0.5005245657785842,0.7451473938784013,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.511281880662868,0.02607632564806993,13.038162824034965,5.330641973449913e-5,0.026653209867249564,1.020115269447436
1,8,0.554790992730366,0.7478545089782934,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.6751337140948006,0.026171060750804668,13.085530375402334,5.848500510952917e-5,0.029242502554764585,1.1307152570139904
1,8,0.554790992730366,0.7478545089782934,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.6751337140948006,0.026171060750804668,13.085530375402334,5.848500510952917e-5,0.029242502554764585,1.1307152570139904
1,8,0.554790992730366,0.7478545089782934,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.6751337140948006,0.026171060750804668,13.085530375402334,5.848500510952917e-5,0.029242502554764585,1.1307152570139904
1,8,0.554790992730366,0.7478545089782934,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.6751337140948006,0.026171060750804668,13.085530375402334,5.848500510952917e-5,0.029242502554764585,1.1307152570139904
1,8,0.554790992730366,0.7478545089782934,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.6751337140948006,0.026171060750804668,13.085530375402334,5.848500510952917e-5,0.029242502554764585,1.1307152570139904
1,9,0.6104962915841505,0.750866028306458,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.8433300716175918,0.026276448435632954,13.138224217816477,6.369641396716885e-5,0.031848206983584426,1.2442477983418745
1,9,0.6104962915841505,0.750866028306458,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.8433300716175918,0.026276448435632954,13.138224217816477,6.369641396716885e-5,0.031848206983584426,1.2442477983418745
1,9,0.6104962915841505,0.750866028306458,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.8433300716175918,0.026276448435632954,13.138224217816477,6.369641396716885e-5,0.031848206983584426,1.2442477983418745
1,9,0.6104962915841505,0.750866028306458,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.8433300716175918,0.026276448435632954,13.138224217816477,6.369641396716885e-5,0.031848206983584426,1.2442477983418745
1,9,0.6104962915841505,0.750866028306458,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,1.8433300716175918,0.026276448435632954,13.138224217816477,6.369641396716885e-5,0.031848206983584426,1.2442477983418745
1,10,0.667265221551802,0.7541932720946581,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.0147379526898734,0.026392884852433712,13.196442426216857,6.897041425052777e-5,0.034485207125263886,1.3599481180656645
1,10,0.667265221551802,0.7541932720946581,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.0147379526898734,0.026392884852433712,13.196442426216857,6.897041425052777e-5,0.034485207125263886,1.3599481180656645
1,10,0.667265221551802,0.7541932720946581,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.0147379526898734,0.026392884852433712,13.196442426216857,6.897041425052777e-5,0.034485207125263886,1.3599481180656645
1,10,0.667265221551802,0.7541932720946581,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.0147379526898734,0.026392884852433712,13.196442426216857,6.897041425052777e-5,0.034485207125263886,1.3599481180656645
1,10,0.667265221551802,0.7541932720946581,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.0147379526898734,0.026392884852433712,13.196442426216857,6.897041425052777e-5,0.034485207125263886,1.3599481180656645
1,11,0.7247248118858037,0.7578460248785461,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.188231210921882,0.026520712409621814,13.260356204810908,7.432106360848904e-5,0.037160531804244515,1.4770560673722704
1,11,0.7247248118858037,0.7578460248785461,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.188231210921882,0.026520712409621814,13.260356204810908,7.432106360848904e-5,0.037160531804244515,1.4770560673722704
1,11,0.7247248118858037,0.7578460248785461,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.188231210921882,0.026520712409621814,13.260356204810908,7.432106360848904e-5,0.037160531804244515,1.4770560673722704
1,11,0.7247248118858037,0.7578460248785461,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.188231210921882,0.026520712409621814,13.260356204810908,7.432106360848904e-5,0.037160531804244515,1.4770560673722704
1,11,0.7247248118858037,0.7578460248785461,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.188231210921882,0.026520712409621814,13.260356204810908,7.432106360848904e-5,0.037160531804244515,1.4770560673722704
1,12,0.7825110724690262,0.7618325384236719,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.3627108160034833,0.026660219876543326,13.330109938271663,7.975326388457431e-5,0.03987663194228716,1.5948298008023514
1,12,0.7825110724690262,0.7618325384236719,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.3627108160034833,0.026660219876543326,13.330109938271663,7.975326388457431e-5,0.03987663194228716,1.5948298008023514
1,12,0.7825110724690262,0.7618325384236719,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.3627108160034833,0.026660219876543326,13.330109938271663,7.975326388457431e-5,0.03987663194228716,1.5948298008023514
1,12,0.7825110724690262,0.7618325384236719,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.3627108160034833,0.026660219876543326,13.330109938271663,7.975326388457431e-5,0.03987663194228716,1.5948298008023514
1,12,0.7825110724690262,0.7618325384236719,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.3627108160034833,0.026660219876543326,13.330109938271663,7.975326388457431e-5,0.03987663194228716,1.5948298008023514
1,13,0.8402746802507258,0.7661595608505364,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.537122023306376,0.026811643402702545,13.405821701351272,8.526636098262384e-5,0.04263318049131192,1.7125573657318038
1,13,0.8402746802507258,0.7661595608505364,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.537122023306376,0.026811643402702545,13.405821701351272,8.526636098262384e-5,0.04263318049131192,1.7125573657318038
1,13,0.8402746802507258,0.7661595608505364,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.537122023306376,0.026811643402702545,13.405821701351272,8.526636098262384e-5,0.04263318049131192,1.7125573657318038
1,13,0.8402746802507258,0.7661595608505364,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.537122023306376,0.026811643402702545,13.405821701351272,8.526636098262384e-5,0.04263318049131192,1.7125573657318038
1,13,0.8402746802507258,0.7661595608505364,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.537122023306376,0.026811643402702545,13.405821701351272,8.526636098262384e-5,0.04263318049131192,1.7125573657318038
1,14,0.8976856125199091,0.7708323871728839,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.7104683635712443,0.026975168286342267,13.487584143171134,9.085625545813086e-5,0.04542812772906543,1.82956614541059
1,14,0.8976856125199091,0.7708323871728839,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.7104683635712443,0.026975168286342267,13.487584143171134,9.085625545813086e-5,0.04542812772906543,1.82956614541059
1,14,0.8976856125199091,0.7708323871728839,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.7104683635712443,0.026975168286342267,13.487584143171134,9.085625545813086e-5,0.04542812772906543,1.82956614541059
1,14,0.8976856125199091,0.7708323871728839,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.7104683635712443,0.026975168286342267,13.487584143171134,9.085625545813086e-5,0.04542812772906543,1.82956614541059
1,14,0.8976856125199091,0.7708323871728839,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.7104683635712443,0.026975168286342267,13.487584143171134,9.085625545813086e-5,0.04542812772906543,1.82956614541059
1,15,0.9544367458360332,0.7758549266059949,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.8818225095047763,0.027150931329887776,13.575465664943888,9.651670799728947e-5,0.04825835399864473,1.9452301939157237
1,15,0.9544367458360332,0.7758549266059949,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.8818225095047763,0.027150931329887776,13.575465664943888,9.651670799728947e-5,0.04825835399864473,1.9452301939157237
1,15,0.9544367458360332,0.7758549266059949,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,36,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.8818225095047763,0.027150931329887776,13.575465664943888,9.651670799728947e-5,0.04825835399864473,1.9452301939157237
1,15,0.9544367458360332,0.7758549266059949,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,60,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.8818225095047763,0.027150931329887776,13.575465664943888,9.651670799728947e-5,0.04825835399864473,1.9452301939157237
1,15,0.9544367458360332,0.7758549266059949,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,93,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,2.8818225095047763,0.027150931329887776,13.575465664943888,9.651670799728947e-5,0.04825835399864473,1.9452301939157237
1,16,1.0102464760524432,0.7812297823219866,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,13,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,3.050334186668,0.027339023630972122,13.66951181548606,1.0224018256523048e-4,0.05112009128261524,2.0589755760008996
1,16,1.0102464760524432,0.7812297823219866,0.04384305159218232,0.9325704308208859,0.5,0.08531484692632595,0.1655534983342648,22,0.22438264910586814,0.7344845427563672,35,0.00390625,14.650960895611206,2.6548086599999996,0.0349948558664962,0.5956929999999999,3.050334186668,0.027339023630972122,13.66951181548606,1.0224018256523048e-4,0.05112009128261524,2.0589755760008996
